loss_train,accuracy_train,precision_train,recall_train,f1_train,TP_train,TN_train,FP_train,FN_train,loss_val,accuracy_val,precision_val,recall_val,f1_val,TP_val,TN_val,FP_val,FN_val,iteration
0.9542010937311575,0.5062816143035889,0.5010170936584473,0.48908236622810364,0.49497783184051514,133250.0,145577.0,132709.0,139199.0,0.6927128174161222,0.5165868997573853,0.5104051828384399,0.5749621391296387,0.5407637357711792,67178.0,54752.0,64439.0,49661.0,0
0.6943286886536386,0.5195293426513672,0.5152136087417603,0.487067312002182,0.5007452368736267,132701.0,153422.0,124864.0,139748.0,0.6923078056609676,0.5221031308174133,0.5536553859710693,0.17844213545322418,0.2698969841003418,20849.0,102383.0,16808.0,95990.0,1
0.6910464814738784,0.5304148197174072,0.5269674062728882,0.4960377812385559,0.5110350251197815,135145.0,156973.0,121313.0,137304.0,0.6888908582117953,0.535304844379425,0.5281158685684204,0.5752959251403809,0.5506972074508667,67217.0,59131.0,60060.0,49622.0,2
0.6882586776343875,0.5393773913383484,0.5363830924034119,0.5077831149101257,0.5216914415359497,138345.0,158709.0,119577.0,134104.0,0.6877409130295712,0.5386645793914795,0.5391988754272461,0.4679773151874542,0.5010699033737183,54678.0,72463.0,46728.0,62161.0,3
0.6855340571836717,0.548436164855957,0.5457521677017212,0.5200679898262024,0.5326005816459656,141692.0,160351.0,117935.0,130757.0,0.6875812280315952,0.5388679504394531,0.5338159203529358,0.5402990579605103,0.5370378494262695,63128.0,64061.0,55130.0,53711.0,4
0.6831515952310407,0.5546079277992249,0.552217423915863,0.5270417332649231,0.5393359661102295,143592.0,161850.0,116436.0,128857.0,0.6874198975353146,0.5407236218452454,0.545282781124115,0.4347178637981415,0.48376330733299255,50792.0,76835.0,42356.0,66047.0,5
0.6807876837213851,0.5610974431037903,0.5589781999588013,0.534503698348999,0.5464670658111572,145625.0,163391.0,114895.0,126824.0,0.6873305718343107,0.5421302318572998,0.5349456071853638,0.5743801593780518,0.553961992263794,67110.0,60849.0,58342.0,49729.0,6
0.6785710222365227,0.5662124156951904,0.5638968348503113,0.5433236956596375,0.5534191131591797,148028.0,163805.0,114481.0,124421.0,0.6881006731313452,0.5405033230781555,0.5443710684776306,0.44017836451530457,0.48676151037216187,51430.0,76145.0,43046.0,65409.0,7
0.6759406611959599,0.5726438164710999,0.5706502795219421,0.5497763156890869,0.5600188374519348,149786.0,165589.0,112697.0,122663.0,0.6880920494763886,0.5408803820610046,0.5455709099769592,0.43409305810928345,0.48348936438560486,50719.0,76945.0,42246.0,66120.0,8
