loss_train,accuracy_train,precision_train,recall_train,f1_train,TP_train,TN_train,FP_train,FN_train,loss_val,accuracy_val,precision_val,recall_val,f1_val,TP_val,TN_val,FP_val,FN_val,iteration
0.9761837191128989,0.5040536522865295,0.4983220100402832,0.49527785181999207,0.49679526686668396,134828.0,142772.0,135736.0,137399.0,0.7108195481964811,0.5176418423652649,0.5128874182701111,0.5456556677818298,0.5287643671035767,63875.0,58304.0,60665.0,53186.0,0
0.8244570280560392,0.5090506076812744,0.5034191608428955,0.4986647069454193,0.5010306239128113,135750.0,144602.0,133906.0,136477.0,0.6951481225636734,0.5248993635177612,0.5199310183525085,0.5485345125198364,0.5338499546051025,64212.0,59680.0,59289.0,52849.0,1
0.7551532925861987,0.510831892490387,0.5052783489227295,0.49669578671455383,0.5009503364562988,135214.0,146119.0,132389.0,137013.0,0.6946370833249272,0.5242342352867126,0.5143004655838013,0.7321140170097351,0.6041756272315979,85702.0,38033.0,80936.0,31359.0,2
0.7240566864648275,0.5146504044532776,0.5092830657958984,0.4965671896934509,0.5028447508811951,135179.0,148257.0,130251.0,137048.0,0.6898192220081067,0.5329025983810425,0.5278928875923157,0.5506616234779358,0.5390369296073914,64461.0,61320.0,57649.0,52600.0,3
0.7089148447015886,0.5181348323822021,0.5130050182342529,0.49607864022254944,0.504399836063385,135046.0,150309.0,128199.0,137181.0,0.689232656534802,0.5350294709205627,0.5361620783805847,0.4631858468055725,0.4970094859600067,54221.0,72062.0,46907.0,62840.0,4
0.7013868690652874,0.522338330745697,0.5174920558929443,0.49784186482429504,0.5074768662452698,135526.0,152144.0,126364.0,136701.0,0.6891429128558162,0.534194827079773,0.5413044095039368,0.3983820378780365,0.45897430181503296,46635.0,79451.0,39518.0,70426.0,5
0.6968220478418198,0.5263947248458862,0.5218834280967712,0.499171644449234,0.5102748870849609,135888.0,154016.0,124492.0,136339.0,0.6894568195521,0.5338389277458191,0.545502781867981,0.3601284921169281,0.4338434338569641,42157.0,83845.0,35124.0,74904.0,6
0.6947468812326466,0.528074324131012,0.5237979292869568,0.4980916678905487,0.5106214880943298,135594.0,155235.0,123273.0,136633.0,0.6890953920127244,0.5355675220489502,0.5246340036392212,0.6768778562545776,0.5911105275154114,79236.0,47174.0,71795.0,37825.0,7
0.692620095720226,0.5321996808052063,0.5282434821128845,0.5013022422790527,0.5144203305244446,136468.0,156633.0,121875.0,135759.0,0.6889082095009167,0.5358005166053772,0.5245503187179565,0.6840963363647461,0.5937929749488831,80081.0,46384.0,72585.0,36980.0,8
0.6906751611855563,0.5353336930274963,0.5316705107688904,0.503175675868988,0.5170307755470276,136978.0,157849.0,120659.0,135249.0,0.6921922765868864,0.5271363854408264,0.5727945566177368,0.18320362269878387,0.2776145339012146,21446.0,102974.0,15995.0,95615.0,9
0.6899552034026719,0.5373510122299194,0.5338441133499146,0.504971981048584,0.5190067887306213,137467.0,158471.0,120037.0,134760.0,0.6876351349385003,0.539846658706665,0.544839084148407,0.43860894441604614,0.4859866201877594,51344.0,76076.0,42893.0,65717.0,10
0.6886532566751445,0.5411586165428162,0.5378340482711792,0.509846568107605,0.5234664678573608,138794.0,159241.0,119267.0,133433.0,0.6941431441665863,0.5231707692146301,0.5905499458312988,0.12577202916145325,0.20737789571285248,14723.0,108761.0,10208.0,102338.0,11
0.6881706660431984,0.5422535538673401,0.5390998125076294,0.5097730755805969,0.5240263938903809,138774.0,159864.0,118644.0,133453.0,0.6890581667779315,0.5348727107048035,0.5639399290084839,0.2741391360759735,0.36893415451049805,32091.0,94155.0,24814.0,84970.0,12
