loss_train,accuracy_train,precision_train,recall_train,f1_train,TP_train,TN_train,FP_train,FN_train,loss_val,accuracy_val,precision_val,recall_val,f1_val,TP_val,TN_val,FP_val,FN_val,iteration
0.8315292558986112,0.508516788482666,0.5032771229743958,0.4994182288646698,0.5013402700424194,136066.0,143992.0,134294.0,136383.0,0.7215911081275339,0.5180866718292236,0.5276570916175842,0.2525269687175751,0.34158003330230713,29505.0,92779.0,26412.0,87334.0,0
0.7639132396174186,0.518467128276825,0.5134711265563965,0.5072876214981079,0.5103606581687927,138210.0,147328.0,130958.0,134239.0,0.7002261153061612,0.5267508625984192,0.5380637645721436,0.3108123242855072,0.3940194547176361,36315.0,88014.0,31177.0,80524.0,1
0.7349063038442863,0.5242031216621399,0.5194277763366699,0.510833203792572,0.5150946378707886,139176.0,149521.0,128765.0,133273.0,0.6962747644879114,0.5295810103416443,0.5180928707122803,0.7114747762680054,0.5995765924453735,83128.0,41869.0,77322.0,33711.0,2
0.7182296632960641,0.5306962728500366,0.5261914134025574,0.5156965255737305,0.5208910703659058,140501.0,151772.0,126514.0,131948.0,0.6925712329515162,0.5321442484855652,0.5426950454711914,0.3487277328968048,0.424608439207077,40745.0,84857.0,34334.0,76094.0,3
0.7084105701428438,0.5354390144348145,0.5311079025268555,0.5200899839401245,0.5255411863327026,141698.0,153187.0,125099.0,130751.0,0.690489092995109,0.5347201824188232,0.5244511365890503,0.6442626118659973,0.5782155394554138,75275.0,50935.0,68256.0,41564.0,4
0.7010515155769033,0.540063738822937,0.5360396504402161,0.5226115584373474,0.5292404294013977,142385.0,155047.0,123239.0,130064.0,0.696744041670047,0.529788613319397,0.5715018510818481,0.200267031788826,0.2965991199016571,23399.0,101647.0,17544.0,93440.0,5
0.6953676994318094,0.5462409257888794,0.5423732399940491,0.5296624302864075,0.5359424352645874,144306.0,156528.0,121758.0,128143.0,0.6890330888409536,0.5397872924804688,0.5384896397590637,0.491839200258255,0.5141083002090454,57466.0,69940.0,49251.0,59373.0,6
0.6914715548379282,0.5513904094696045,0.5479094982147217,0.5327602624893188,0.5402287244796753,145150.0,158520.0,119766.0,127299.0,0.6886112511054452,0.5403507947921753,0.5361842513084412,0.5293694734573364,0.5327551364898682,61851.0,65688.0,53503.0,54988.0,7
0.6880785169791445,0.5564255118370056,0.5530913472175598,0.5383245944976807,0.5456081032752991,146666.0,159777.0,118509.0,125783.0,0.6895312912079388,0.5397406816482544,0.5298957824707031,0.6222836375236511,0.5723856091499329,72707.0,54688.0,64503.0,44132.0,8
0.6844095373609973,0.5613806843757629,0.5582662224769592,0.5430887937545776,0.5505728721618652,147964.0,161208.0,117078.0,124485.0,0.689395499886009,0.5409227609634399,0.5318467020988464,0.6062530279159546,0.5666176676750183,70834.0,56840.0,62351.0,46005.0,9
